dta,provincia,canton,distrito,ids,version
10310,San José,Desamparados,Damas,78.79392982502262,2017
10311,San José,Desamparados,San Rafael Abajo,74.60427671854012,2017
10312,San José,Desamparados,Gravilias,84.83687364050917,2017
10313,San José,Desamparados,Los Guido,60.508258436787834,2017
10401,San José,Puriscal,Santiago,74.40557143471892,2017
10402,San José,Puriscal,Mercedes Sur,61.461194908396436,2017
10403,San José,Puriscal,Barbacoas,63.48208044830339,2017
10404,San José,Puriscal,Grifo Alto,55.28125400789688,2017
10405,San José,Puriscal,San Rafael,54.676847934534365,2017
10406,San José,Puriscal,Candelaria,62.51153681588115,2017
10407,San José,Puriscal,Desamparaditos,62.56821524115035,2017
10408,San José,Puriscal,San Antonio,63.045791559414944,2017
10409,San José,Puriscal,Chires,43.535927808785054,2017
10501,San José,Tarrazú,San Marcos,59.28743315565382,2017
10502,San José,Tarrazú,San Lorenzo,36.28323762812356,2017
10503,San José,Tarrazú,San Carlos,36.784635049482034,2017
10601,San José,Aserrí,Aserrí,69.54523209605003,2017
10602,San José,Aserrí,Tarbaca,57.92768057614728,2017
10603,San José,Aserrí,Vuelta de Jorco,60.50219968036876,2017
10604,San José,Aserrí,San Gabriel,55.24711098145417,2017
10605,San José,Aserrí,Legua,45.70021347889303,2017
10606,San José,Aserrí,Monterrey,50.07496858841388,2017
10607,San José,Aserrí,Salitrillos,62.045404893555244,2017
10701,San José,Mora,Colón,77.24566222616392,2017
10702,San José,Mora,Guayabo,66.31946170415091,2017
10703,San José,Mora,Tabarcia,59.01893274592188,2017
10704,San José,Mora,Piedras Negras,47.73433207313682,2017
10705,San José,Mora,Picagres,64.5927548215822,2017
10706,San José,Mora,Jaris,56.1152898830353,2017
10707,San José,Mora,Quitirrisí,60.02901494761783,2017
10801,San José,Goicoechea,Guadalupe,79.68374233611202,2017
10802,San José,Goicoechea,San Francisco,77.542806318986,2017
10803,San José,Goicoechea,Calle Blancos,78.34909254460723,2017
10804,San José,Goicoechea,Mata de Plátano,79.31720951212839,2017
10805,San José,Goicoechea,Ipís,72.52461693367616,2017
10806,San José,Goicoechea,Rancho Redondo,71.0981060064367,2017
10807,San José,Goicoechea,Purral,67.50613653619236,2017
10901,San José,Santa Ana,Santa Ana,90.21770441768192,2017
10902,San José,Santa Ana,Salitral,70.27422430536284,2017
10903,San José,Santa Ana,Pozos,95.32338865849323,2017
10904,San José,Santa Ana,Uruca,82.01597863558575,2017
10905,San José,Santa Ana,Piedades,84.61995431721554,2017
10906,San José,Santa Ana,Brasil,74.8873152466233,2017
11001,San José,Alajuelita,Alajuelita,79.17592211444263,2017
11002,San José,Alajuelita,San Josecito,70.26461907796397,2017
11003,San José,Alajuelita,San Antonio,62.68498155440058,2017
11004,San José,Alajuelita,Concepción,68.51902882143949,2017
11005,San José,Alajuelita,San Felipe,68.09881881208545,2017
11101,San José,Vázquez de Coronado,San Isidro,84.7468851705673,2017
11102,San José,Vázquez de Coronado,San Rafael,79.87961158995618,2017
11103,San José,Vázquez de Coronado,Dulce Nombre de Jesús,79.38469581934982,2017
11104,San José,Vázquez de Coronado,Patalillo,82.18952274880859,2017
11105,San José,Vázquez de Coronado,Cascajal,64.91410588430121,2017
11201,San José,Acosta,San Ignacio,67.96153387388188,2017
11202,San José,Acosta,Guaitil,53.33296166323692,2017
11203,San José,Acosta,Palmichal,59.851819589847565,2017
11204,San José,Acosta,Cangrejal,50.333131547398224,2017
11205,San José,Acosta,Sabanillas,42.86323464947384,2017
11301,San José,Tibás,San Juan,81.30691553331162,2017
11302,San José,Tibás,Cinco Esquinas,64.80935623918683,2017
11303,San José,Tibás,Anselmo Llorente,83.60625800492687,2017
11304,San José,Tibás,León XIII,59.358036448504826,2017
11305,San José,Tibás,Colima,76.11945897078797,2017
11401,San José,Moravia,San Vicente,90.03716042701798,2017
11402,San José,Moravia,San Jerónimo,70.05965781820869,2017
11403,San José,Moravia,Trinidad,76.36607376923922,2017
11501,San José,Montes de Oca,San Pedro,88.38657087254482,2017
11502,San José,Montes de Oca,Sabanilla,89.24345018454544,2017
11503,San José,Montes de Oca,Mercedes,90.84817429242904,2017
11504,San José,Montes de Oca,San Rafael,77.4300424601803,2017
11601,San José,Turrubares,San Pablo,65.08919931801603,2017
11602,San José,Turrubares,San Pedro,54.627463063086566,2017
11603,San José,Turrubares,San Juan de Mata,49.09557099565198,2017
11604,San José,Turrubares,San Luis,50.52772348796303,2017
11605,San José,Turrubares,Carara,51.77730246695239,2017
11701,San José,Dota,Santa María,54.20667808970313,2017
11702,San José,Dota,Jardín,54.56630089836079,2017
11703,San José,Dota,Copey,51.68692390432806,2017
11801,San José,Curridabat,Curridabat,84.39336783299035,2017
11802,San José,Curridabat,Granadilla,86.44506026156327,2017
11803,San José,Curridabat,Sánchez,99.47358625818718,2017
11804,San José,Curridabat,Tirrases,66.37069938645432,2017
11901,San José,Pérez Zeledón,San Isidro de El General,69.94051801842592,2017
11902,San José,Pérez Zeledón,General,67.120271608739,2017
11903,San José,Pérez Zeledón,Daniel Flores,71.44541202616116,2017
11904,San José,Pérez Zeledón,Rivas,52.70453602716948,2017
11905,San José,Pérez Zeledón,San Pedro,52.8273116298482,2017
11906,San José,Pérez Zeledón,Platanares,55.79862365966719,2017
11907,San José,Pérez Zeledón,Pejibaye,46.945090262464234,2017
11908,San José,Pérez Zeledón,Cajón,52.11275749594242,2017
11909,San José,Pérez Zeledón,Barú,49.82040072081266,2017
11910,San José,Pérez Zeledón,Río Nuevo,42.354054508226035,2017
11911,San José,Pérez Zeledón,Páramo,47.4489219321608,2017
11912,San José,Pérez Zeledón,La Amistad,51.37185696106572,2017
12001,San José,León Cortés Castro,San Pablo,56.49463440833444,2017
12002,San José,León Cortés Castro,San Andrés,44.245427131151885,2017
12003,San José,León Cortés Castro,Llano Bonito,40.08211779740199,2017
12004,San José,León Cortés Castro,San Isidro,44.8563594009472,2017
12005,San José,León Cortés Castro,Santa Cruz,48.23064817792286,2017
12006,San José,León Cortés Castro,San Antonio,56.13780279358005,2017
20101,Alajuela,Alajuela,Alajuela,77.81669828589176,2017
20102,Alajuela,Alajuela,San José,70.72048511639298,2017
20103,Alajuela,Alajuela,Carrizal,64.37708938734781,2017
20104,Alajuela,Alajuela,San Antonio,72.31705122102923,2017
20105,Alajuela,Alajuela,Guácima,69.79457606384976,2017
20106,Alajuela,Alajuela,San Isidro,63.56642160158713,2017
20107,Alajuela,Alajuela,Sabanilla,61.799222946176535,2017
20108,Alajuela,Alajuela,San Rafael,69.0329723419571,2017
20109,Alajuela,Alajuela,Río Segundo,66.65061430479882,2017
20110,Alajuela,Alajuela,Desamparados,68.56491551526548,2017
20111,Alajuela,Alajuela,Turrúcares,68.70615211346734,2017
20112,Alajuela,Alajuela,Tambor,68.03257043487676,2017
20113,Alajuela,Alajuela,Garita,73.48454933021019,2017
20114,Alajuela,Alajuela,Sarapiquí,56.075487647853905,2017
20201,Alajuela,San Ramón,San Ramón,89.08427418970619,2017
20202,Alajuela,San Ramón,Santiago,61.21265974738061,2017
20203,Alajuela,San Ramón,San Juan,75.89457188939224,2017
20204,Alajuela,San Ramón,Piedades Norte,72.71083231979752,2017
20205,Alajuela,San Ramón,Piedades Sur,59.05978857002193,2017
20206,Alajuela,San Ramón,San Rafael,70.87978590824294,2017
20207,Alajuela,San Ramón,San Isidro,72.17886904439314,2017
20208,Alajuela,San Ramón,Ángeles,60.437278941570824,2017
20209,Alajuela,San Ramón,Alfaro,73.5197981828168,2017
20210,Alajuela,San Ramón,Volio,56.30256729784414,2017
20211,Alajuela,San Ramón,Concepción,64.98327805769819,2017
20212,Alajuela,San Ramón,Zapotal,46.21574682297233,2017
20213,Alajuela,San Ramón,Peñas Blancas,57.909391178824556,2017
20214,Alajuela,San Ramón,San Lorenzo,60.437278941570824,2017
20301,Alajuela,Grecia,Grecia,76.65122401865554,2017
20302,Alajuela,Grecia,San Isidro,70.90117528708231,2017
20303,Alajuela,Grecia,San José,73.05423538195053,2017
20304,Alajuela,Grecia,San Roque,74.94986089991848,2017
20305,Alajuela,Grecia,Tacares,71.07323246428552,2017
20307,Alajuela,Grecia,Puente de Piedra,68.90631935667585,2017
20308,Alajuela,Grecia,Bolívar,68.3398925840837,2017
20401,Alajuela,San Mateo,San Mateo,74.26112678397911,2017
20402,Alajuela,San Mateo,Desmonte,68.32547711601633,2017
20403,Alajuela,San Mateo,Jesús María,76.20073280165659,2017
20404,Alajuela,San Mateo,Labrador,73.34655991641982,2017
